TransactionID,AccountID,CustomerAge,gender,TransactionAmount,TransactionDate,TransactionType,location,MerchantID,Channel,PreviousTransactionDate,offer_accepted,offer_type_last_given,transaction_category_last
TX000734,AC00046,20,Male,98.87,03-01-2023 17:51,Debit,Bangalore,M060,Online,04-11-2024 08:06,0,Cashback,Fuel
TX000735,AC00011,24,Male,117.55,19-05-2023 16:35,Debit,Kolkata,M046,ATM,04-11-2024 08:11,1,Loyalty Points,Travel
TX000736,AC00045,30,Female,244.64,21-02-2023 18:41,Debit,Kolkata,M072,Branch,04-11-2024 08:06,1,Cashback,Entertainment
TX000737,AC00181,45,Female,321.93,04-12-2023 18:27,Debit,Delhi,M092,ATM,04-11-2024 08:07,0,Discount,Travel
TX000738,AC00149,58,Female,1092.73,23-01-2023 17:24,Debit,Chennai,M064,Branch,04-11-2024 08:07,0,Cashback,Fuel
TX000739,AC00288,40,Female,283.23,06-02-2023 16:48,Debit,Chennai,M061,Online,04-11-2024 08:07,1,Cashback,Fuel
TX000740,AC00014,30,Female,346.65,01-01-2024 16:17,Debit,Pune,M062,Online,04-11-2024 08:06,1,Freebie,Food
TX000741,AC00153,64,Female,381.62,27-01-2023 16:40,Debit,Chennai,M097,Online,04-11-2024 08:11,0,Freebie,Fuel
TX000742,AC00164,76,Female,388.65,21-02-2023 16:02,Debit,Kolkata,M065,ATM,04-11-2024 08:08,1,Discount,Shopping
TX000743,AC00159,24,Male,29.22,06-07-2023 18:16,Debit,Hyderabad,M068,ATM,04-11-2024 08:09,0,Freebie,Entertainment
TX000744,AC00360,67,Male,46.75,31-07-2023 17:37,Debit,Delhi,M078,Branch,04-11-2024 08:09,0,Discount,Shopping
TX000745,AC00326,57,Male,348.64,09-06-2023 17:12,Debit,Delhi,M098,Online,04-11-2024 08:11,0,Loyalty Points,Healthcare
TX000746,AC00110,73,Male,319.17,11-01-2023 16:58,Debit,Bangalore,M088,Online,04-11-2024 08:08,0,Discount,Shopping
TX000747,AC00110,26,Male,73.95,03-11-2023 16:39,Debit,Bangalore,M012,ATM,04-11-2024 08:07,1,Cashback,Entertainment
TX000748,AC00257,27,Male,389.63,16-02-2023 16:20,Debit,Bangalore,M100,Online,04-11-2024 08:08,0,Discount,Healthcare
TX000749,AC00145,19,Male,217.61,16-03-2023 17:36,Debit,Kolkata,M025,ATM,04-11-2024 08:10,1,Loyalty Points,Shopping
TX000750,AC00455,21,Other,199.84,16-01-2023 16:01,Debit,Kolkata,M082,ATM,04-11-2024 08:09,0,Cashback,Shopping
TX000751,AC00282,44,Male,56.35,09-02-2023 16:09,Debit,Kolkata,M033,ATM,04-11-2024 08:07,1,Discount,Healthcare
TX000752,AC00045,65,Female,248.95,16-06-2023 16:19,Credit,Kolkata,M068,Branch,04-11-2024 08:09,1,Freebie,Shopping
TX000753,AC00390,33,Male,142.58,19-06-2023 16:20,Debit,Kolkata,M048,ATM,04-11-2024 08:06,0,Freebie,Fuel
TX000754,AC00032,28,Female,1020.73,24-07-2023 16:42,Debit,Kolkata,M087,ATM,04-11-2024 08:11,0,Freebie,Entertainment
TX000755,AC00153,58,Male,84.34,08-06-2023 16:27,Debit,Hyderabad,M039,Online,04-11-2024 08:09,0,Discount,Entertainment
TX000756,AC00460,31,Male,1607.55,07-09-2023 16:27,Debit,Kolkata,M031,ATM,04-11-2024 08:07,1,Discount,Entertainment
TX000757,AC00154,60,Female,333.78,30-11-2023 17:53,Debit,Chennai,M057,ATM,04-11-2024 08:07,1,Loyalty Points,Shopping
TX000758,AC00190,55,Male,332.59,13-07-2023 17:50,Debit,Chennai,M060,Online,04-11-2024 08:09,0,Cashback,Fuel
TX000759,AC00156,22,Male,236.81,26-10-2023 16:59,Debit,Pune,M013,Branch,04-11-2024 08:07,1,Cashback,Entertainment
TX000760,AC00005,27,Male,417.8,26-06-2023 16:21,Credit,Hyderabad,M066,Branch,04-11-2024 08:09,0,Cashback,Travel
TX000761,AC00126,50,Male,319.27,07-08-2023 16:54,Debit,Bangalore,M052,ATM,04-11-2024 08:12,0,Cashback,Entertainment
TX000762,AC00201,42,Male,384.1,24-05-2023 18:32,Debit,Mumbai,M004,Branch,04-11-2024 08:11,1,Discount,Food
TX000763,AC00165,61,Male,820.62,03-03-2023 17:18,Credit,Kolkata,M084,Branch,04-11-2024 08:07,0,Discount,Travel
TX000764,AC00420,56,Female,474.77,25-12-2023 16:28,Credit,Pune,M073,Online,04-11-2024 08:08,1,Loyalty Points,Entertainment
TX000765,AC00329,43,Female,542.72,04-09-2023 18:37,Credit,Mumbai,M100,Branch,04-11-2024 08:08,0,Cashback,Shopping
TX000766,AC00037,73,Female,79.8,22-12-2023 17:17,Debit,Chennai,M070,ATM,04-11-2024 08:06,0,Discount,Entertainment
TX000767,AC00293,57,Male,46.24,13-03-2023 16:05,Debit,Pune,M043,Branch,04-11-2024 08:07,0,Discount,Fuel
TX000768,AC00481,61,Female,327.8,23-11-2023 17:44,Debit,Pune,M054,ATM,04-11-2024 08:09,0,Discount,Fuel
TX000769,AC00233,52,Male,445.79,07-07-2023 17:19,Debit,Delhi,M052,ATM,04-11-2024 08:12,1,Discount,Entertainment
TX000770,AC00235,72,Male,55.89,17-08-2023 16:54,Debit,Chennai,M026,Online,04-11-2024 08:11,0,Cashback,Shopping
TX000771,AC00324,28,Female,158.41,09-02-2023 16:28,Debit,Chennai,M013,Branch,04-11-2024 08:10,0,Cashback,Shopping
TX000772,AC00029,64,Male,101.19,29-11-2023 18:38,Credit,Hyderabad,M033,Online,04-11-2024 08:09,0,Discount,Shopping
TX000773,AC00093,36,Male,827.14,17-01-2023 17:25,Debit,Pune,M018,Branch,04-11-2024 08:08,0,Freebie,Entertainment
TX000774,AC00141,74,Female,61.97,22-05-2023 18:45,Debit,Kolkata,M056,ATM,04-11-2024 08:10,1,Loyalty Points,Entertainment
TX000775,AC00061,79,Female,27.21,14-06-2023 16:34,Debit,Chennai,M050,ATM,04-11-2024 08:06,0,Cashback,Food
TX000776,AC00092,80,Female,173.74,08-09-2023 17:48,Debit,Pune,M074,Online,04-11-2024 08:11,0,Cashback,Fuel
TX000777,AC00354,38,Female,176.11,10-08-2023 16:48,Debit,Hyderabad,M091,Branch,04-11-2024 08:10,1,Freebie,Travel
TX000778,AC00358,46,Other,88.4,10-11-2023 18:02,Debit,Kolkata,M065,Online,04-11-2024 08:09,0,Cashback,Travel
TX000779,AC00078,53,Male,567.92,20-06-2023 16:27,Debit,Hyderabad,M042,Online,04-11-2024 08:12,1,Freebie,Fuel
TX000780,AC00013,68,Male,138.11,11-12-2023 17:29,Credit,Delhi,M001,Online,04-11-2024 08:07,0,Freebie,Healthcare
TX000781,AC00030,28,Male,456.93,26-09-2023 16:18,Credit,Kolkata,M006,Branch,04-11-2024 08:09,0,Discount,Food
TX000782,AC00074,66,Male,101.42,25-04-2023 17:00,Debit,Pune,M036,Online,04-11-2024 08:12,1,Cashback,Fuel
TX000783,AC00399,44,Male,300.61,01-05-2023 17:21,Debit,Chennai,M006,Online,04-11-2024 08:11,1,Loyalty Points,Food
TX000784,AC00323,54,Female,265.94,05-06-2023 16:11,Debit,Chennai,M085,Online,04-11-2024 08:06,0,Freebie,Healthcare
TX000785,AC00107,29,Female,345.54,24-01-2023 16:05,Debit,Pune,M050,Online,04-11-2024 08:11,0,Loyalty Points,Food
TX000786,AC00211,41,Female,411.52,10-01-2023 17:40,Debit,Pune,M023,ATM,04-11-2024 08:09,0,Discount,Shopping
TX000787,AC00297,35,Male,111.21,21-08-2023 18:36,Debit,Pune,M076,Branch,04-11-2024 08:12,0,Cashback,Fuel
TX000788,AC00102,53,Female,316.37,28-08-2023 17:34,Debit,Bangalore,M088,ATM,04-11-2024 08:08,1,Discount,Travel
TX000789,AC00196,37,Female,260.63,20-12-2023 18:58,Debit,Kolkata,M005,Branch,04-11-2024 08:08,0,Discount,Entertainment
TX000790,AC00342,29,Female,92.36,27-03-2023 16:48,Debit,Chennai,M092,ATM,04-11-2024 08:07,0,Loyalty Points,Healthcare
TX000791,AC00027,63,Male,262.06,11-09-2023 16:09,Debit,Kolkata,M029,Branch,04-11-2024 08:10,1,Loyalty Points,Healthcare
TX000792,AC00339,74,Female,64.5,17-08-2023 18:32,Debit,Hyderabad,M062,ATM,04-11-2024 08:08,0,Freebie,Entertainment
TX000793,AC00468,28,Male,253.55,11-01-2023 16:56,Debit,Chennai,M007,ATM,04-11-2024 08:09,0,Cashback,Fuel
TX000794,AC00262,21,Male,408.28,15-03-2023 16:33,Credit,Bangalore,M028,Branch,04-11-2024 08:10,1,Discount,Entertainment
TX000795,AC00425,57,Male,175.94,05-06-2023 16:16,Debit,Pune,M044,ATM,04-11-2024 08:07,1,Freebie,Food
TX000796,AC00161,57,Female,199.47,14-08-2023 16:26,Debit,Delhi,M041,Online,04-11-2024 08:07,0,Freebie,Entertainment
TX000797,AC00417,63,Female,51.07,23-01-2023 18:06,Debit,Pune,M017,Branch,04-11-2024 08:12,0,Discount,Food
TX000798,AC00208,56,Male,435.86,29-12-2023 17:17,Debit,Pune,M075,ATM,04-11-2024 08:09,0,Discount,Food
TX000799,AC00304,64,Male,74.73,30-01-2023 17:17,Credit,Bangalore,M009,Branch,04-11-2024 08:08,0,Freebie,Travel
TX000800,AC00166,23,Male,182.79,25-10-2023 16:21,Credit,Kolkata,M013,Online,04-11-2024 08:06,0,Discount,Entertainment
TX000801,AC00279,44,Male,628.36,20-01-2023 16:09,Debit,Chennai,M005,Online,04-11-2024 08:07,1,Discount,Travel
TX000802,AC00114,29,Male,268.39,21-02-2023 18:13,Debit,Pune,M021,Online,04-11-2024 08:11,1,Loyalty Points,Entertainment
TX000803,AC00411,80,Male,362.27,11-05-2023 16:36,Debit,Chennai,M051,ATM,04-11-2024 08:07,1,Cashback,Food
TX000804,AC00380,50,Female,560.15,14-08-2023 18:01,Credit,Mumbai,M059,Online,04-11-2024 08:10,0,Freebie,Entertainment
TX000805,AC00272,80,Male,351.99,12-06-2023 16:58,Debit,Hyderabad,M001,ATM,04-11-2024 08:11,1,Discount,Healthcare
TX000806,AC00202,28,Male,132.36,13-03-2023 17:01,Debit,Kolkata,M094,Branch,04-11-2024 08:10,0,Freebie,Healthcare
TX000807,AC00053,40,Male,24.77,01-11-2023 16:55,Credit,Chennai,M002,Online,04-11-2024 08:07,0,Cashback,Travel
TX000808,AC00316,44,Female,668.67,07-11-2023 17:38,Debit,Delhi,M019,Online,04-11-2024 08:06,0,Freebie,Shopping
TX000809,AC00422,53,Female,80.24,19-05-2023 17:28,Credit,Hyderabad,M016,Branch,04-11-2024 08:12,0,Freebie,Healthcare
TX000810,AC00083,68,Female,8.65,20-11-2023 16:28,Debit,Delhi,M060,ATM,04-11-2024 08:11,1,Freebie,Travel
TX000811,AC00125,18,Male,178.91,15-03-2023 16:37,Debit,Pune,M035,ATM,04-11-2024 08:07,0,Loyalty Points,Shopping
TX000812,AC00227,27,Female,115.22,08-12-2023 17:05,Debit,Hyderabad,M063,Branch,04-11-2024 08:09,0,Cashback,Fuel
TX000813,AC00292,46,Male,161.63,25-12-2023 16:32,Debit,Chennai,M077,Online,04-11-2024 08:08,1,Cashback,Travel
TX000814,AC00319,70,Female,542.75,07-12-2023 18:28,Credit,Hyderabad,M045,Branch,04-11-2024 08:08,0,Freebie,Healthcare
TX000815,AC00431,67,Female,317.47,01-05-2023 17:31,Credit,Pune,M083,Online,04-11-2024 08:07,1,Freebie,Healthcare
TX000816,AC00365,45,Female,280.99,20-02-2023 18:03,Debit,Bangalore,M096,Branch,04-11-2024 08:07,0,Cashback,Entertainment
TX000817,AC00050,29,Female,24.19,08-02-2023 17:33,Debit,Kolkata,M061,ATM,04-11-2024 08:07,0,Discount,Shopping
TX000818,AC00129,36,Female,586.85,15-08-2023 16:57,Debit,Delhi,M014,ATM,04-11-2024 08:12,1,Loyalty Points,Healthcare
TX000819,AC00366,55,Male,372.41,19-06-2023 18:12,Debit,Pune,M088,ATM,04-11-2024 08:06,0,Cashback,Entertainment
TX000820,AC00452,20,Female,63.17,25-07-2023 18:28,Debit,Bangalore,M039,ATM,04-11-2024 08:07,0,Freebie,Shopping
TX000821,AC00339,54,Male,383.69,31-10-2023 17:06,Debit,Hyderabad,M064,Online,04-11-2024 08:10,0,Discount,Travel
TX000822,AC00389,65,Female,247.17,22-05-2023 17:58,Credit,Hyderabad,M096,Branch,04-11-2024 08:07,0,Discount,Travel
TX000823,AC00188,18,Male,48.78,11-08-2023 16:43,Credit,Pune,M006,Branch,04-11-2024 08:10,0,Discount,Entertainment
TX000824,AC00039,60,Male,4.15,19-10-2023 16:34,Credit,Chennai,M019,Branch,04-11-2024 08:09,0,Loyalty Points,Travel
TX000825,AC00319,34,Male,60.99,01-08-2023 17:14,Debit,Hyderabad,M037,Branch,04-11-2024 08:07,0,Loyalty Points,Entertainment
TX000826,AC00077,26,Male,408.19,15-12-2023 16:48,Debit,Chennai,M038,Branch,04-11-2024 08:08,1,Cashback,Food
TX000827,AC00131,58,Female,524.6,07-04-2023 17:37,Debit,Chennai,M002,Branch,04-11-2024 08:09,0,Cashback,Shopping
TX000828,AC00180,26,Female,108.96,10-10-2023 18:12,Debit,Kolkata,M070,ATM,04-11-2024 08:06,0,Cashback,Entertainment
TX000829,AC00249,63,Male,70.03,18-12-2023 18:34,Debit,Chennai,M073,Branch,04-11-2024 08:07,0,Cashback,Shopping
TX000830,AC00454,52,Male,124.84,22-09-2023 17:44,Debit,Mumbai,M051,Online,04-11-2024 08:11,1,Freebie,Food
TX000831,AC00076,54,Female,324.04,05-07-2023 16:49,Debit,Kolkata,M043,ATM,04-11-2024 08:08,1,Loyalty Points,Shopping
TX000832,AC00386,70,Male,39.69,24-04-2023 17:16,Debit,Bangalore,M089,Online,04-11-2024 08:07,1,Discount,Entertainment
TX000833,AC00444,58,Female,157.7,01-12-2023 17:29,Credit,Bangalore,M019,Branch,04-11-2024 08:11,1,Freebie,Travel
TX000834,AC00307,22,Female,81.27,07-11-2023 16:36,Credit,Hyderabad,M051,Online,04-11-2024 08:10,0,Cashback,Shopping
TX000835,AC00397,37,Female,193.82,20-04-2023 17:52,Debit,Hyderabad,M042,Branch,04-11-2024 08:12,0,Cashback,Shopping
TX000836,AC00078,79,Female,16.73,30-11-2023 17:48,Debit,Chennai,M022,Online,04-11-2024 08:08,0,Freebie,Healthcare
TX000837,AC00348,57,Male,474.05,10-08-2023 18:30,Debit,Kolkata,M031,ATM,04-11-2024 08:10,0,Discount,Healthcare
TX000838,AC00169,66,Female,39.21,10-05-2023 16:15,Debit,Kolkata,M093,ATM,04-11-2024 08:11,0,Loyalty Points,Food
TX000839,AC00007,79,Male,637.75,24-07-2023 16:07,Debit,Mumbai,M028,Branch,04-11-2024 08:08,0,Loyalty Points,Fuel
TX000840,AC00009,66,Male,153.59,04-05-2023 17:43,Credit,Chennai,M001,Branch,04-11-2024 08:09,1,Discount,Travel
TX000841,AC00065,18,Female,186.6,25-10-2023 16:03,Debit,Mumbai,M086,Branch,04-11-2024 08:10,1,Loyalty Points,Entertainment
TX000842,AC00362,24,Male,644.08,08-05-2023 17:29,Debit,Chennai,M018,Online,04-11-2024 08:07,0,Cashback,Food
TX000843,AC00444,41,Female,226.66,27-12-2023 18:55,Debit,Delhi,M001,Branch,04-11-2024 08:07,1,Cashback,Entertainment
TX000844,AC00106,22,Female,305,12-10-2023 17:20,Debit,Delhi,M003,ATM,04-11-2024 08:06,0,Cashback,Entertainment
TX000845,AC00241,42,Female,233.1,16-01-2023 17:28,Credit,Pune,M011,Branch,04-11-2024 08:11,0,Cashback,Shopping
TX000846,AC00092,68,Female,793.13,10-05-2023 16:38,Debit,Chennai,M035,Online,04-11-2024 08:09,0,Discount,Food
TX000847,AC00173,52,Male,224.19,21-09-2023 16:42,Debit,Kolkata,M017,ATM,04-11-2024 08:07,0,Loyalty Points,Food
TX000848,AC00363,23,Male,214.83,20-03-2023 18:12,Credit,Hyderabad,M009,ATM,04-11-2024 08:11,0,Loyalty Points,Healthcare
TX000849,AC00185,63,Female,163.46,08-09-2023 17:09,Credit,Bangalore,M037,Branch,04-11-2024 08:11,1,Freebie,Travel
TX000850,AC00370,34,Male,194.99,01-12-2023 17:01,Debit,Pune,M097,Branch,04-11-2024 08:07,0,Discount,Fuel
TX000851,AC00124,46,Female,23.4,08-02-2023 18:27,Debit,Hyderabad,M027,ATM,04-11-2024 08:07,0,Loyalty Points,Entertainment
TX000852,AC00412,34,Female,227.5,13-03-2023 16:59,Debit,Delhi,M055,Online,04-11-2024 08:11,0,Loyalty Points,Travel
TX000853,AC00068,26,Female,259.9,22-06-2023 16:08,Debit,Chennai,M083,Online,04-11-2024 08:07,0,Freebie,Healthcare
TX000854,AC00321,36,Male,59.51,04-04-2023 16:12,Credit,Pune,M086,Online,04-11-2024 08:12,1,Cashback,Travel
TX000855,AC00302,64,Male,50.63,24-05-2023 16:21,Debit,Chennai,M045,Online,04-11-2024 08:12,0,Loyalty Points,Entertainment
TX000856,AC00217,20,Male,1074.95,02-06-2023 16:49,Debit,Delhi,M089,Branch,04-11-2024 08:09,1,Cashback,Shopping
TX000857,AC00298,73,Male,112.94,24-11-2023 17:35,Credit,Pune,M091,Online,04-11-2024 08:07,1,Freebie,Shopping
TX000858,AC00327,21,Female,11.81,27-02-2023 16:07,Debit,Delhi,M072,ATM,04-11-2024 08:07,0,Loyalty Points,Entertainment
TX000859,AC00054,55,Male,329.14,14-11-2023 16:37,Debit,Mumbai,M018,Branch,04-11-2024 08:09,0,Cashback,Healthcare
TX000860,AC00403,61,Male,154.24,06-11-2023 16:19,Debit,Delhi,M049,ATM,04-11-2024 08:08,1,Discount,Healthcare
TX000861,AC00397,20,Male,233.44,20-01-2023 16:23,Debit,Kolkata,M037,Online,04-11-2024 08:07,1,Cashback,Food
TX000862,AC00383,18,Female,141.8,15-11-2023 18:56,Debit,Kolkata,M088,ATM,04-11-2024 08:08,0,Cashback,Fuel
TX000863,AC00450,55,Female,209.03,09-10-2023 18:20,Debit,Chennai,M012,Branch,04-11-2024 08:10,1,Cashback,Shopping
TX000864,AC00086,26,Male,1137.63,14-02-2023 16:55,Debit,Bangalore,M074,ATM,04-11-2024 08:08,1,Cashback,Fuel
TX000865,AC00156,42,Male,261.14,15-05-2023 18:44,Debit,Delhi,M040,ATM,04-11-2024 08:08,0,Discount,Travel
TX000866,AC00418,45,Male,101.81,29-06-2023 17:51,Debit,Hyderabad,M087,ATM,04-11-2024 08:11,0,Freebie,Travel
TX000867,AC00263,32,Male,98.71,18-09-2023 17:41,Debit,Kolkata,M070,ATM,04-11-2024 08:07,1,Cashback,Entertainment
TX000868,AC00009,21,Female,87.38,03-03-2023 18:23,Debit,Bangalore,M054,Branch,04-11-2024 08:09,0,Cashback,Entertainment
TX000869,AC00436,32,Female,83.39,18-09-2023 16:00,Debit,Mumbai,M042,Branch,04-11-2024 08:12,0,Loyalty Points,Entertainment
TX000870,AC00399,46,Male,267.55,13-06-2023 16:06,Debit,Pune,M084,Online,04-11-2024 08:12,0,Loyalty Points,Healthcare
TX000871,AC00182,29,Male,870.05,31-08-2023 16:42,Debit,Pune,M077,ATM,04-11-2024 08:11,0,Discount,Shopping
TX000872,AC00482,38,Other,154.32,01-01-2024 16:53,Credit,Kolkata,M015,ATM,04-11-2024 08:11,0,Discount,Fuel
TX000873,AC00475,78,Male,164.51,05-06-2023 18:09,Debit,Bangalore,M056,Branch,04-11-2024 08:07,1,Discount,Travel
TX000874,AC00253,69,Female,758.12,03-07-2023 18:46,Debit,Kolkata,M028,ATM,04-11-2024 08:11,0,Loyalty Points,Fuel
TX000875,AC00376,28,Male,103.76,29-03-2023 16:20,Debit,Pune,M085,Online,04-11-2024 08:11,0,Cashback,Shopping
TX000876,AC00058,55,Female,583.92,01-08-2023 16:11,Debit,Delhi,M024,Online,04-11-2024 08:06,0,Loyalty Points,Fuel
TX000877,AC00304,77,Male,204.06,02-01-2023 16:07,Debit,Bangalore,M069,Online,04-11-2024 08:07,0,Freebie,Fuel
TX000878,AC00035,56,Female,53.51,26-10-2023 16:54,Debit,Chennai,M030,Online,04-11-2024 08:11,0,Discount,Healthcare
TX000879,AC00366,30,Other,1108.46,31-08-2023 16:16,Debit,Delhi,M046,Branch,04-11-2024 08:06,0,Discount,Entertainment
TX000880,AC00362,68,Male,52.95,07-08-2023 18:02,Credit,Delhi,M061,Online,04-11-2024 08:07,0,Discount,Healthcare
TX000881,AC00094,49,Male,120.17,08-08-2023 17:07,Debit,Delhi,M023,ATM,04-11-2024 08:11,0,Freebie,Healthcare
TX000882,AC00225,31,Male,220.8,06-09-2023 18:43,Debit,Chennai,M021,Online,04-11-2024 08:10,0,Cashback,Fuel
TX000883,AC00474,45,Male,119.01,13-03-2023 17:26,Debit,Mumbai,M069,ATM,04-11-2024 08:09,0,Cashback,Fuel
TX000884,AC00448,21,Male,183.32,10-05-2023 16:27,Debit,Hyderabad,M041,ATM,04-11-2024 08:09,1,Cashback,Healthcare
TX000885,AC00439,60,Male,858.88,22-08-2023 16:31,Debit,Kolkata,M085,Online,04-11-2024 08:12,0,Discount,Fuel
TX000886,AC00133,41,Female,11.46,13-02-2023 16:53,Credit,Pune,M092,Online,04-11-2024 08:09,0,Cashback,Healthcare
TX000887,AC00480,75,Male,61.37,06-02-2023 16:54,Debit,Kolkata,M001,Branch,04-11-2024 08:10,1,Loyalty Points,Food
TX000888,AC00265,49,Male,103.08,27-02-2023 16:48,Credit,Bangalore,M096,Branch,04-11-2024 08:06,0,Discount,Healthcare
TX000889,AC00176,55,Female,1.21,21-08-2023 17:19,Debit,Mumbai,M039,Branch,04-11-2024 08:11,0,Freebie,Travel
TX000890,AC00278,26,Male,425.18,04-10-2023 16:00,Credit,Bangalore,M051,Online,04-11-2024 08:08,0,Freebie,Travel
TX000891,AC00216,52,Female,60.96,23-10-2023 16:35,Debit,Kolkata,M065,ATM,04-11-2024 08:09,0,Cashback,Fuel
TX000892,AC00431,51,Male,64.21,09-01-2023 16:36,Debit,Pune,M028,ATM,04-11-2024 08:09,1,Discount,Healthcare
TX000893,AC00063,53,Female,523.02,19-05-2023 18:32,Debit,Chennai,M010,Online,04-11-2024 08:06,1,Loyalty Points,Healthcare
TX000894,AC00090,65,Female,50.26,09-11-2023 17:51,Debit,Kolkata,M055,Branch,04-11-2024 08:10,0,Loyalty Points,Entertainment
TX000895,AC00133,19,Female,110.08,20-11-2023 17:15,Debit,Delhi,M059,Branch,04-11-2024 08:08,0,Discount,Entertainment
TX000896,AC00357,23,Other,54.47,13-11-2023 17:47,Credit,Kolkata,M100,Branch,04-11-2024 08:11,0,Cashback,Entertainment
TX000897,AC00404,68,Male,79.76,03-04-2023 16:25,Debit,Delhi,M043,Online,04-11-2024 08:08,1,Freebie,Healthcare
TX000898,AC00390,30,Other,16.79,06-11-2023 16:42,Credit,Chennai,M023,Online,04-11-2024 08:11,1,Freebie,Healthcare
TX000899,AC00083,18,Male,1531.31,23-10-2023 18:00,Debit,Kolkata,M078,Online,04-11-2024 08:06,0,Loyalty Points,Travel
TX000900,AC00161,29,Male,68.62,29-06-2023 16:57,Debit,Mumbai,M091,Branch,04-11-2024 08:10,0,Loyalty Points,Shopping
TX000901,AC00425,20,Male,157.16,13-03-2023 17:34,Debit,Mumbai,M068,Branch,04-11-2024 08:07,0,Loyalty Points,Fuel
TX000902,AC00363,18,Female,643.38,06-11-2023 17:19,Credit,Bangalore,M044,Online,04-11-2024 08:12,0,Freebie,Travel
TX000903,AC00385,42,Male,328.34,12-10-2023 16:17,Credit,Chennai,M014,Online,04-11-2024 08:09,0,Loyalty Points,Entertainment
TX000904,AC00045,69,Female,72.68,21-07-2023 17:56,Debit,Mumbai,M072,Online,04-11-2024 08:10,0,Freebie,Travel
TX000905,AC00480,51,Female,354.76,17-05-2023 16:30,Debit,Kolkata,M065,Branch,04-11-2024 08:07,0,Freebie,Travel
TX000906,AC00369,22,Female,793.88,22-02-2023 16:17,Credit,Chennai,M036,ATM,04-11-2024 08:07,1,Cashback,Travel
TX000907,AC00109,27,Female,29.22,27-02-2023 18:33,Debit,Pune,M056,ATM,04-11-2024 08:10,1,Cashback,Entertainment
TX000908,AC00264,37,Male,653.97,04-10-2023 17:41,Debit,Delhi,M067,Online,04-11-2024 08:11,0,Cashback,Shopping
TX000909,AC00076,21,Male,366.43,30-01-2023 16:38,Credit,Kolkata,M080,Online,04-11-2024 08:09,0,Loyalty Points,Food
TX000910,AC00438,33,Male,120.86,16-11-2023 17:57,Debit,Delhi,M081,Online,04-11-2024 08:11,1,Freebie,Fuel
TX000911,AC00453,72,Male,233.74,13-02-2023 16:43,Debit,Delhi,M056,Online,04-11-2024 08:06,0,Loyalty Points,Fuel
TX000912,AC00222,18,Male,471.84,29-09-2023 17:31,Debit,Chennai,M080,ATM,04-11-2024 08:08,0,Freebie,Travel
TX000913,AC00179,73,Male,213.4,14-08-2023 16:40,Credit,Chennai,M087,Branch,04-11-2024 08:09,0,Cashback,Shopping
TX000914,AC00386,48,Male,254.21,22-05-2023 16:48,Debit,Bangalore,M030,ATM,04-11-2024 08:10,0,Cashback,Entertainment
TX000915,AC00171,37,Other,577.73,10-11-2023 16:26,Debit,Delhi,M033,ATM,04-11-2024 08:06,0,Loyalty Points,Food
TX000916,AC00336,27,Female,170.26,25-09-2023 16:58,Debit,Bangalore,M053,ATM,04-11-2024 08:07,0,Freebie,Food
TX000917,AC00272,78,Male,337.73,23-05-2023 17:12,Debit,Delhi,M065,Online,04-11-2024 08:07,0,Loyalty Points,Travel
TX000918,AC00402,64,Female,330.61,06-07-2023 16:04,Credit,Bangalore,M099,Branch,04-11-2024 08:10,0,Discount,Travel
TX000919,AC00136,35,Male,132.33,10-11-2023 16:32,Credit,Bangalore,M004,ATM,04-11-2024 08:08,0,Loyalty Points,Entertainment
TX000920,AC00280,46,Male,672.74,10-08-2023 16:39,Credit,Pune,M068,Branch,04-11-2024 08:11,0,Cashback,Entertainment
TX000921,AC00352,18,Female,74.04,23-02-2023 18:23,Debit,Bangalore,M094,Online,04-11-2024 08:11,1,Freebie,Healthcare
TX000922,AC00495,28,Female,197.18,09-05-2023 16:47,Debit,Chennai,M011,Online,04-11-2024 08:10,0,Freebie,Entertainment
TX000923,AC00061,70,Male,21.15,20-11-2023 16:06,Debit,Bangalore,M058,Branch,04-11-2024 08:09,0,Loyalty Points,Travel
TX000924,AC00129,62,Other,218.37,05-06-2023 16:27,Debit,Delhi,M075,ATM,04-11-2024 08:10,0,Cashback,Shopping
TX000925,AC00237,29,Female,590.01,06-02-2023 16:42,Debit,Bangalore,M044,Online,04-11-2024 08:07,0,Discount,Travel
TX000926,AC00230,44,Female,697.82,27-11-2023 16:10,Debit,Mumbai,M092,Online,04-11-2024 08:07,0,Loyalty Points,Travel
TX000927,AC00224,38,Female,302.76,16-11-2023 17:14,Debit,Hyderabad,M043,ATM,04-11-2024 08:11,1,Freebie,Food
TX000928,AC00354,20,Female,148,23-01-2023 16:48,Debit,Delhi,M065,Branch,04-11-2024 08:06,0,Cashback,Entertainment
TX000929,AC00479,19,Male,22.26,30-01-2023 18:50,Debit,Mumbai,M057,Branch,04-11-2024 08:08,0,Freebie,Fuel
TX000930,AC00329,25,Male,0.86,13-02-2023 17:49,Debit,Delhi,M050,ATM,04-11-2024 08:12,1,Freebie,Entertainment
TX000931,AC00160,65,Male,757.1,23-01-2023 17:22,Debit,Chennai,M071,Branch,04-11-2024 08:11,0,Freebie,Healthcare
